x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
218.94549012032465,218.8244158583895,218.7686543539301,218.80338483033745,219.09680398990824,219.40669486871334,219.07522641149768,218.60879391576378,218.51940039444193,218.40750769722405,217.91681788985292,217.80579569726697,218.29534424482904,218.68079342279128,218.78226315448796,218.55611328098703,218.27051950471437,218.10598352876127,218.0538911580821,218.22926829468963,218.2057018592617,217.98188498552497,217.84174084483976,217.81471389656423,217.71318702690542,217.55997435668604,217.57349573342103,217.65231014950535,217.61518551717094,217.67669573694735,217.30882620714462,217.04445595806848,217.05152990389985,216.905978799963,216.80272379324956,216.87834519796812,216.88278170356813,216.45305933449498,216.27592135021925,216.3886726418053,216.21167733276397,216.10713582056428,216.33386535705102,216.52831519066513,216.48771413567212,216.4180280096495,216.33313988387266,216.1151973864273,215.7781255386753,215.531695368534,215.49356219719002,215.7283428730676,215.74121958161084
217.58105692983446,217.4816750539582,217.3212531853305,217.2575427482554,217.3157900563389,217.24807930936822,216.8775366978617,216.4992511436064,216.29110807122512,216.08369664129498,215.70627511101162,215.51620354781778,215.7306897018476,215.9637696851851,215.92372841813733,215.48794894991573,214.93980799677993,214.47094778998354,214.09842904769985,214.01155151036315,213.93423005397676,213.6634226813277,213.44363243901748,213.33063267078543,213.12044133263709,213.15439638514658,213.43308081289496,213.54110853370835,213.47026748296946,213.5528779576113,213.28457553016148,212.84156564456822,212.71705581929152,212.5707105750323,212.34698085836456,212.3453310823869,212.41807757835218,212.08072701633935,211.72565613923004,212.0395039749751,211.8250215060495,211.5280259869981,211.85878653551708,212.21677120648215,212.1343700196863,211.98900626496246,211.9573938015477,211.80211493618208,211.4210810323296,211.0141013954836,211.1642902678764,211.46435034659018,211.42115472314362
216.2191771116702,216.13518638305328,215.8698764519451,215.68217569055508,215.45060142801287,214.90059135314175,214.49110909987462,214.29589967910206,213.93407863381117,213.5828391538967,213.53044046190655,213.3863349498871,213.04508571358375,212.9394333389201,212.86078435428587,212.42069099016786,211.71503451393562,210.97554852015648,210.39689025079727,209.91271906896984,209.6736432369862,209.56784458558744,209.26960915209014,208.94901570432054,208.8741207898247,209.1991016217007,209.66906492357037,209.9675101436523,209.90353401865008,209.66428504215185,209.61725160720496,209.18549518975087,208.71223235679648,208.43344143528742,207.9939061178427,207.8658829428532,207.98621721765474,207.99569141280574,207.66835275972315,207.64866389264088,207.5720606115783,207.41500363166386,207.57390379636865,207.84593591242657,207.87775498507222,207.76330801525063,207.66602809147926,207.5329487086733,207.22709087026416,206.82243504441035,206.998460741036,207.30702907142387,207.37434160171435
214.89154284109915,214.70965335275702,214.4855768954647,214.27842836454263,213.93338136089378,213.4077819395433,213.019876780133,212.69860232377408,212.21039424293244,211.77861326632788,211.59252555760526,211.32264870553047,210.79113724119347,210.25029267180426,209.7663559165705,209.19702531824854,208.49517446305137,207.68841294026262,206.98492580927595,206.29828988084083,205.92918525923395,205.79585941998627,205.44862889542986,205.11346689467283,205.14382861322713,205.56250143823326,206.00110196517292,206.2598852666008,206.1391635212449,205.75896618570889,205.88828046985796,205.5633330540147,204.97850809493258,204.69146532650194,204.29829234812902,204.0939754461156,204.1996311846345,204.43786080879661,204.21961355743585,204.0177938843589,204.00243682223612,203.86711495672412,203.76062707843388,203.89103275924097,204.04776229744846,204.04712057317582,204.01766614640886,204.02013236167875,203.95636139309664,203.7725510546575,203.9348877694967,204.10084623913326,204.08911447451462
213.56390857052807,213.28412032246078,213.10127733898432,212.87561832396156,212.42833042986743,211.97237496034026,211.63840994895452,211.18088948916912,210.59225280916775,210.11862362817445,209.71495239901324,209.27940118878635,208.70059927071802,207.71659375466552,206.65438939048886,205.8723231253379,205.27892112082517,204.5754988579627,203.84790098198843,203.2032665661296,202.79922295710503,202.44312289668167,202.11912742313584,202.0904103524278,202.23015582588462,202.4592718858682,202.5032028304849,202.30431101254794,202.00027557438497,201.821835084549,202.04394494721905,202.00371836824388,201.73870047807648,201.6529120268835,201.75846114366828,201.56724875877296,201.52204248611213,201.74334994680365,201.7350393853902,201.56507878152897,201.4668309394882,201.16061359130182,200.64945436028955,200.54845150075266,200.82860665162374,201.03824100183903,201.2293768265796,201.47190559109904,201.8055243566737,202.05394233852076,202.11683050452453,201.94939943088764,201.6378948291379
210.9871673367503,210.56249945196456,210.2106124824224,209.7355121637148,209.08406425571982,208.50259332799922,208.0975156685699,207.7290131782534,207.28610857083137,206.6962517202674,205.90729194692463,205.1863276132041,204.52960836751882,203.6024277711305,202.52161440697694,201.76974884025557,201.3634697916538,200.81990089253864,200.21578146177436,199.83575424295648,199.17698372024236,198.44388330050947,198.0947883434831,197.89303008381913,197.5505252286231,196.97744431859655,196.48873424098616,196.14270990678477,196.1590003735052,196.36204512187885,196.56351658481876,196.58653015580467,196.48998879214753,196.39406291794725,196.4441060560205,196.11160490157633,195.89826117087205,195.88487099988254,195.94542080672682,195.88836223687292,195.75858089408138,195.67994173555496,195.5971721689208,195.63667038044062,195.72225853626995,195.7440255240714,195.86534934744088,196.01524051281828,196.25658667789824,196.4492490907954,196.40950993982673,196.39419471523928,196.53881337173937
208.71556147455573,208.24800086109855,207.96289672997466,207.60859021487738,206.98491498040173,206.26158587952452,205.8234598412361,205.62873748436226,205.27908758555125,204.54799173995545,203.61497786387628,202.87452047181662,202.25157632943038,201.6231091439169,200.79798553112994,200.08156287007537,199.63276269823794,199.07568967109063,198.65685036177942,198.53754866795182,197.8085446260849,197.08775756754085,196.78482419154423,196.1888022122406,195.18678750700687,193.90752952015643,193.2109071237394,193.11701749757606,193.59896471951836,193.9434798728598,193.97963072315363,193.77650501683695,193.55656316198812,193.33130921238384,192.997840074093,192.59737201602871,192.35739606776627,192.1820743127141,192.27900843551265,192.31769586453194,192.1840295000109,192.52031053702453,193.29787139625557,193.78809604798818,193.66863718696268,193.3370977053191,193.20416765773285,193.19179981528956,193.18424950467391,193.0183937419888,192.94426815861328,193.31546053958,194.02261775303367
206.74463371302642,206.34303893620586,206.43933874460626,206.69760959089567,206.41641368818017,205.64988920689177,205.33622618646496,205.38921012587434,205.0168638114295,204.18450784336753,203.4930199971751,203.18606901427268,202.86577607563507,202.46944312771518,201.62480747500814,200.58686147570629,199.662294569929,198.77131550735209,198.40540492700922,198.26749817643037,197.95088729894044,197.88152575887005,197.81315772213028,197.3602907832714,196.27800062179884,195.12809757944746,194.58207252360003,194.43978115767243,194.60162277214332,194.56399121520727,194.45711856101414,194.2114387702341,193.9471001797255,193.93685722428427,194.02591558672975,193.89525536694748,193.652220221589,193.6545280574131,194.10516448063373,194.052123450089,193.72917087071866,194.12065562513607,195.09394926514213,195.8842314176911,196.01168259146837,195.64969122522174,195.41800931181925,195.63956255142946,195.92363177848335,195.6782391033707,195.53375389991587,195.8410777341209,196.23323191840626
206.27076971480557,205.87426212395047,206.09673433548983,206.6052121790889,206.5478027455871,205.84150479509248,205.6003551854096,205.80520989696421,205.49458231887994,204.6999861462912,204.2339937499135,204.21498426217846,204.06621313031886,203.8187458647335,203.02204252040616,201.8040115904547,200.59958600908558,199.60138159525133,199.34578738753112,199.1992052762352,199.11029902848964,199.41391687910425,199.51559940269604,199.21650339201045,198.21582919680282,197.3193815315077,196.924074934463,196.72227549620283,196.66805986564094,196.4532249020414,196.32492626288624,196.08161641540786,195.7426853553637,195.78510231572125,196.10475366672424,196.18830797791566,196.05037735267283,196.2195062341256,196.80421316883908,196.63784371717546,196.1845858288227,196.54418934842394,197.5081343764102,198.31490227227437,198.46200864900493,198.0001692724217,197.63705275718937,197.8971344702213,198.2686196795402,198.00390402201006,197.8459256858006,198.07516096114026,198.22701391232746
208.99194007040367,208.50731116351298,208.33211484144547,208.32381220100433,208.26199084923894,207.88657481978558,207.6209281392847,207.77968100703006,207.76700927319726,207.3823325513878,207.13224978741923,207.06466537385867,206.78442884554522,206.4967057154651,205.957810834167,204.97691819313818,204.0737951708427,203.62380374443032,203.64575186558835,203.52643043546476,203.13178001482743,203.02399280344918,203.11417787252626,203.00247918411435,202.5340641313987,202.197281229526,201.89046880254872,201.54858734198655,201.5216126137544,201.64094919495398,201.77932156596185,201.64601579615447,201.14772746047456,200.80376196216264,200.8245110093901,200.94946125733,201.14896672096654,201.4289731518408,201.58482886968227,201.22373021624983,200.75999258645308,200.86240922447155,201.32236367053014,201.4890790306681,201.1468413191245,200.4328193217322,199.8673724319767,199.74275943184816,199.76707441149725,199.62514957628136,199.58467641581137,199.7180234967581,199.78580519843547
211.68003677485336,211.13312381676917,210.67136708522233,210.2923083234625,210.20697412144654,210.04088136218,209.7284109684739,209.80833675942688,209.9775135007842,209.9169536264161,209.86087414812,209.75510779631165,209.38555370599101,209.07631835217174,208.72282054441615,207.94600905529165,207.31567057285068,207.29338443298218,207.50951085182442,207.39817945927177,206.8070941997378,206.43992717666225,206.54948303199788,206.5931814052775,206.5081257678399,206.54530194927503,206.3072366410123,205.9035229970875,205.86440755612517,206.13553518345933,206.35869035239165,206.20021930029503,205.57508435803976,205.04227434848573,204.93648665722628,205.1291188705748,205.53731050656157,205.85525089479077,205.72006457866195,205.24530920509022,204.79397584527592,204.73867639164732,204.86365461918746,204.62679982917012,204.0221307422253,203.2216455067962,202.5779905866515,202.240528653358,202.06660160022795,202.00221466317467,202.0088906607214,202.05165758350944,202.0560441350253
214.27277295581976,213.7377278334559,213.31876589005415,213.0090466404792,212.84871197782812,212.5289248792834,212.10312976485775,212.00428846969808,211.99595896328034,211.99086784727686,212.05903201644398,211.94770827454008,211.62115934407075,211.35099089703743,210.96139672863632,210.2893298313378,209.85012439743306,209.89747630161216,210.06655115935604,209.91732072803143,209.4709809460756,209.2989527125647,209.52464041272313,209.6390815673221,209.53179245877004,209.45035560412686,209.24775905719127,209.00462971189245,208.86697788028457,208.859457720504,208.769574187532,208.3255068536668,207.70388798668134,207.46230079328862,207.63214125265608,207.95613317242072,208.29219508869588,208.50465824446295,208.4098639834384,208.02008847256863,207.64584928185877,207.66038489950046,207.82081641866415,207.6871771661352,207.29631239419618,206.745971034691,206.2696459794859,206.05485820100122,205.96826193501528,205.88666435928562,205.80208924553776,205.760370545604,205.724599452757
216.86550913678613,216.34233185014264,215.96616469488595,215.7257849574959,215.4904498342097,215.0169683963868,214.4778485612416,214.20024017996928,214.01440442577646,214.06478206813762,214.25718988476794,214.14030875276848,213.85676498215045,213.6256634419031,213.1999729128565,212.63265060738394,212.38457822201545,212.50156817024214,212.62359146688763,212.43646199679105,212.13486769241342,212.15797824846717,212.49979779344838,212.68498172936674,212.5554591497002,212.35540925897868,212.18828147337024,212.1057364266974,211.869548204444,211.58338025754867,211.1804580226723,210.4507944070386,209.83269161532291,209.88232723809148,210.3277958480859,210.7831474742666,211.0470796708302,211.1540655941351,211.09966338821488,210.794867740047,210.49772271844162,210.5820934073536,210.77797821814085,210.7475545031003,210.57049404616703,210.27029656258577,209.96130137232024,209.86918774864444,209.86992226980263,209.77111405539657,209.59528783035412,209.46908350769857,209.39315477048868
219.43856450407958,218.9299204289396,218.5928500849776,218.41465396069023,218.10438155919547,217.48483875266695,216.84052851397075,216.39328065868938,216.040091717882,216.14014112730536,216.44145335004197,216.31506450224256,216.07249948263387,215.88368969650625,215.4345818583075,214.9678392866103,214.89130301044722,215.06551933708573,215.14291400973076,214.93236670259802,214.77089233136303,214.94474675475928,215.33558314081353,215.54621711242845,215.39968038202827,215.11520048037346,215.00204964200117,215.05804907463474,214.73225713262357,214.21470980850256,213.57771384839882,212.68725374013204,212.13491071210825,212.41745469569184,213.04315538017974,213.54932468663503,213.7205177589771,213.72989692901348,213.69018463784792,213.44706132254083,213.21034655527345,213.28809973380726,213.41952223302079,213.42233806258795,213.39754214025393,213.3054598252611,213.1539947600025,213.16948138403185,213.25347309855772,213.15619066977447,212.9094232778513,212.705832509559,212.59240203463207
221.3177902592989,220.95026491590156,220.57300237369802,220.25087603995325,219.88373215356793,219.3695147723399,218.8738286130955,218.51146330391222,218.24163026140897,218.24881115131865,218.32060606893967,218.11700139651526,217.90063273469244,217.83735451497043,217.59991081074176,217.16714988100867,216.96139433184982,217.04013428475204,217.14489609387124,217.12970792175378,217.0712742257953,216.91633055252694,216.68945449896793,216.537471551407,216.5077373701179,216.53800323498234,216.70311996656508,216.7778332757297,216.4987559553013,216.15259756399075,215.8786534669927,215.6716463643291,215.56454852308474,215.67893150147538,215.877736647178,215.9659057152764,215.95162794172575,215.92959923524506,215.79745904017219,215.522859333605,215.28292402074783,215.02080585109772,214.67295954856442,214.44568467064383,214.3481543245453,214.31413261200768,214.29992014598702,214.38742816623622,214.56313979036221,214.57124843722508,214.34905343261386,214.1063396792009,213.96850870810334
230.63208194564635,230.53979198806707,230.10598281729446,229.5867388410186,229.3207727510593,229.19985445317093,228.9608735153223,228.71000800457966,228.65119575740079,228.54005555874562,228.06606473113106,227.4885453357378,227.12076291389076,227.02857285682802,227.17283468490146,227.1769594599843,226.74478389197247,226.2262460621162,226.10025234763253,226.29922554557223,226.444994684386,226.19181111605405,225.6671389433285,225.31901006065704,225.34364475735993,225.6773535019402,225.9677847815535,226.04607664118828,226.465358226902,226.74156862538047,226.80638834643355,226.9027436726619,226.68234755746747,226.03942463497953,225.11507343119652,224.4733586391633,224.51849234019613,224.75265423419887,224.6981205965545,224.5133879169247,224.3660786360767,223.85184170349103,223.5894958052335,224.10139337895873,224.2463748880488,223.7068350401691,223.6964980461614,224.43743534957986,224.7861857025939,224.14054004479547,222.99152078260846,222.2153430796586,222.49825727838194
243.92584965579928,243.8219092963652,243.74651228406077,243.5264841955776,243.14583076099206,242.76872834248655,242.47011889110777,242.23446466505087,242.0336697472836,241.89173451818826,241.8668553422008,241.76902909561719,241.46514160315735,241.16332554549544,240.89734732262818,240.5722719035728,240.32227919745873,240.2341881506681,240.13643750633528,239.9124323622468,239.59754493375127,239.35072678948168,239.30684266790038,239.3339985123965,239.22131842993784,238.92406665123804,238.64889092404107,238.60970405373934,238.45624783401976,238.26772910399725,238.32831591809017,238.57211124309976,238.68824681402975,238.48073701278577,238.32208463587756,238.552982845166,238.97190527395736,239.26190948346954,239.4346934143224,239.74573362148703,240.0336386498415,239.98073295698336,239.5748102923938,239.07556446835716,239.0204294668589,239.2791962722121,239.54442240205952,239.94841534414476,240.42650185278066,240.65642927650936,240.64121819644424,240.4200905170228,239.99050049323438
261.64992562045785,261.792799406819,261.6358324384913,261.4317416295199,261.3192234208857,261.1361162914791,260.9940369676996,261.01286504117974,261.0948960464131,261.30750405289916,261.5687004674182,261.8415679278274,262.0575221700564,261.95076948349475,261.7989645374779,261.9029725398714,261.8518093342007,261.50644936920224,261.1605050730757,260.8327903150046,260.38342128799223,259.83671003391277,259.3553949932592,259.11492741979555,259.014688808978,258.97606978126316,259.0621297572609,259.1185724122884,259.43364310094535,259.7476412922926,259.30999065567244,258.430369685621,258.01484160716444,257.8539945321134,256.9959660655328,255.56350257966244,254.5270329182891,254.25796949210937,254.20867093884664,253.79619592090583,253.2051232405766,252.90274979270157,252.89932604078737,252.85266404122805,252.2949782502878,251.49678292387762,251.06234548221192,250.73145462250596,250.1223550753867,249.6605336489155,249.7774889234162,250.29479014558248,250.8218110417704
270.0007712292647,269.95470829995156,269.92568230571464,269.9061213378353,269.8539209489321,269.7357029218705,269.51596058034147,269.1766048559029,268.8134386180835,268.614954625413,268.7896127876008,269.23333558960593,269.48888113409487,269.5014712072298,269.3727617311989,269.013310823857,268.6062193825005,268.47333707117525,268.6211219502046,268.84856225576334,268.94900906101054,268.76650175172904,268.403795059407,268.0746856507687,267.8285206899871,267.559843626452,267.36276959547547,267.4887741249862,267.5531278697589,267.2581946460869,267.25835956436606,267.9520253154235,268.6304867978027,268.6695166197266,268.39012880127467,268.3062313105544,268.30926626135073,268.26346751250605,265.42832347410183,265.72711200457616,265.92886873554215,265.90140638037167,265.54068047684507,264.8740377993686,264.4463797624718,264.6823629108009,265.01213456181847,264.7713098325528,264.47132709070877,264.81782406601695,265.3091281381468,265.0488893486847,264.15447841032756
249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,249.84000000000003,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002,252.35000000000002
217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,217.07999999999998,218.06,218.06,218.06,218.06,218.06,218.06,218.06,218.06,218.06,218.06,218.06,218.06,218.06,218.06,218.06
188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,188.29,206.19,206.19,206.19,206.19,206.19,206.19,206.19,206.19,206.19,206.19,206.19,206.19,206.19,206.19,206.19
165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,165.3,188.86,188.86,188.86,188.86,188.86,188.86,188.86,188.86,188.86,188.86,188.86,188.86,188.86,188.86,188.86
190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,190.96,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17
270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,270.4899999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999,228.3299999999999
390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,390.91,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004,371.83000000000004
